orig_branch,dest_branch,lh_product_desc,total_legs
WIT,BTH,WIT-BTH-EXPRESS,6
WIT,BFN,WIT-BFN-ECONOMY,7
WIT,BFN,WIT-BFN-EXPRESS,7
WIT,CDO,WIT-CDO-ECONOMY,11
WIT,CDO,WIT-CDO-EXPRESS,11
WIT,CPT,WIT-CPT-ECONOMY,11
WIT,CPT,WIT-CPT-EXPRESS,11
WIT,DUR,WIT-DUR-ECONOMY,7
WIT,DUR,WIT-DUR-EXPRESS,7
WIT,ELS,WIT-ELS-ECONOMY,8
WIT,ELS,WIT-ELS-EXPRESS,8
WIT,EMG,WIT-EMG-ECONOMY,9
WIT,EMG,WIT-EMG-EXPRESS,9
WIT,BWA,WIT-BWA-ECONOMY,9
WIT,BWA,WIT-BWA-EXPRESS,9
WIT,GRJ,WIT-GRJ-ECONOMY,12
WIT,GRJ,WIT-GRJ-EXPRESS,10
WIT,ZAY,WIT-ZAY-ECONOMY,3
WIT,ZAY,WIT-ZAY-EXPRESS,3
WIT,KIM,WIT-KIM-ECONOMY,7
WIT,KIM,WIT-KIM-EXPRESS,7
WIT,KXE,WIT-KXE-ECONOMY,5
WIT,KXE,WIT-KXE-EXPRESS,5
WIT,SWZ,WIT-SWZ-ECONOMY,9
WIT,SWZ,WIT-SWZ-EXPRESS,9
WIT,LSO,WIT-LSO-ECONOMY,12
WIT,LSO,WIT-LSO-EXPRESS,12
WIT,SWZ,WIT-SWZ-ECONOMY,9
WIT,SWZ,WIT-SWZ-EXPRESS,9
WIT,NCS,WIT-NCS-ECONOMY,6
WIT,NCS,WIT-NCS-EXPRESS,6
WIT,NLP,WIT-NLP-ECONOMY,6
WIT,NLP,WIT-NLP-EXPRESS,6
WIT,PLZ,WIT-PLZ-ECONOMY,9
WIT,PLZ,WIT-PLZ-EXPRESS,9
WIT,ZCK,WIT-ZCK-ECONOMY,9
WIT,ZCK,WIT-ZCK-EXPRESS,9
WIT,POL,WIT-POL-ECONOMY,6
WIT,POL,WIT-POL-EXPRESS,6
WIT,PZB,WIT-PZB-ECONOMY,7
WIT,PZB,WIT-PZB-EXPRESS,7
WIT,RSB,WIT-RSB-ECONOMY,5
WIT,RSB,WIT-RSB-EXPRESS,5
WIT,UTN,WIT-UTN-ECONOMY,8
WIT,UTN,WIT-UTN-EXPRESS,8
WIT,UTT,WIT-UTT-ECONOMY,11
WIT,UTT,WIT-UTT-EXPRESS,11
WIT,VDB,WIT-VDB-ECONOMY,13
WIT,VDB,WIT-VDB-EXPRESS,13
WIT,NAM,WIT-NAM-ECONOMY,13
WIT,NAM,WIT-NAM-EXPRESS,13
WIT,WIT,WIT-WIT-ECONOMY,1
WIT,WIT,WIT-WIT-EXPRESS,1
BTH,BWA,BTH-BWA-ECONOMY,12
BTH,BWA,BTH-BWA-EXPRESS,12
BFN,BWA,BFN-BWA-ECONOMY,11
BFN,BWA,BFN-BWA-EXPRESS,11
CDO,BWA,CDO-BWA-ECONOMY,15
CDO,BWA,CDO-BWA-EXPRESS,15
CPT,BWA,CPT-BWA-ECONOMY,15
CPT,BWA,CPT-BWA-EXPRESS,15
DUR,BWA,DUR-BWA-ECONOMY,11
DUR,BWA,DUR-BWA-EXPRESS,11
ELS,BWA,ELS-BWA-ECONOMY,12
ELS,BWA,ELS-BWA-EXPRESS,12
EMG,BWA,EMG-BWA-ECONOMY,13
EMG,BWA,EMG-BWA-EXPRESS,13
BWA,BTH,BWA-BTH-ECONOMY,12
BWA,BTH,BWA-BTH-EXPRESS,12
BWA,BFN,BWA-BFN-ECONOMY,11
BWA,BFN,BWA-BFN-EXPRESS,11
BWA,CDO,BWA-CDO-ECONOMY,15
BWA,CDO,BWA-CDO-EXPRESS,15
BWA,CPT,BWA-CPT-ECONOMY,15
BWA,CPT,BWA-CPT-EXPRESS,15
BWA,DUR,BWA-DUR-ECONOMY,11
BWA,DUR,BWA-DUR-EXPRESS,11
BWA,ELS,BWA-ELS-ECONOMY,12
BWA,ELS,BWA-ELS-EXPRESS,12
BWA,EMG,BWA-EMG-ECONOMY,13
BWA,EMG,BWA-EMG-EXPRESS,13
BWA,BWA,BWA-BWA-ECONOMY,4
BWA,BWA,BWA-BWA-EXPRESS,4
BWA,GRJ,BWA-GRJ-ECONOMY,16
BWA,GRJ,BWA-GRJ-EXPRESS,15
BWA,ZAY,BWA-ZAY-ECONOMY,4
BWA,ZAY,BWA-ZAY-EXPRESS,4
BWA,KIM,BWA-KIM-ECONOMY,11
BWA,KIM,BWA-KIM-EXPRESS,11
BWA,KXE,BWA-KXE-ECONOMY,9
BWA,KXE,BWA-KXE-EXPRESS,9
BWA,SWZ,BWA-SWZ-ECONOMY,10
BWA,SWZ,BWA-SWZ-EXPRESS,10
BWA,LSO,BWA-LSO-ECONOMY,13
BWA,LSO,BWA-LSO-EXPRESS,13
BWA,SWZ,BWA-SWZ-ECONOMY,10
BWA,SWZ,BWA-SWZ-EXPRESS,10
BWA,NCS,BWA-NCS-ECONOMY,10
BWA,NCS,BWA-NCS-EXPRESS,10
BWA,NLP,BWA-NLP-ECONOMY,10
BWA,NLP,BWA-NLP-EXPRESS,10
BWA,PLZ,BWA-PLZ-ECONOMY,13
BWA,PLZ,BWA-PLZ-EXPRESS,13
BWA,ZCK,BWA-ZCK-ECONOMY,13
BWA,ZCK,BWA-ZCK-EXPRESS,13
BWA,POL,BWA-POL-ECONOMY,10
BWA,POL,BWA-POL-EXPRESS,10
BWA,PZB,BWA-PZB-ECONOMY,8
BWA,PZB,BWA-PZB-EXPRESS,8
BWA,RSB,BWA-RSB-ECONOMY,9
BWA,RSB,BWA-RSB-EXPRESS,9
BWA,UTN,BWA-UTN-ECONOMY,12
BWA,UTN,BWA-UTN-EXPRESS,12
BWA,UTT,BWA-UTT-ECONOMY,12
BWA,UTT,BWA-UTT-EXPRESS,12
BWA,VDB,BWA-VDB-ECONOMY,17
BWA,VDB,BWA-VDB-EXPRESS,17
BWA,NAM,BWA-NAM-ECONOMY,14
BWA,NAM,BWA-NAM-EXPRESS,14
BWA,WIT,BWA-WIT-ECONOMY,9
BWA,WIT,BWA-WIT-EXPRESS,9
GRJ,BWA,GRJ-BWA-ECONOMY,16
GRJ,BWA,GRJ-BWA-EXPRESS,15
ZAY,BWA,ZAY-BWA-ECONOMY,7
ZAY,BWA,ZAY-BWA-EXPRESS,7
KIM,BWA,KIM-BWA-ECONOMY,11
KIM,BWA,KIM-BWA-EXPRESS,11
KXE,BWA,KXE-BWA-ECONOMY,9
KXE,BWA,KXE-BWA-EXPRESS,9
SWZ,BWA,SWZ-BWA-ECONOMY,10
SWZ,BWA,SWZ-BWA-EXPRESS,10
LSO,BWA,LSO-BWA-ECONOMY,13
LSO,BWA,LSO-BWA-EXPRESS,13
SWZ,BWA,SWZ-BWA-ECONOMY,10
SWZ,BWA,SWZ-BWA-EXPRESS,10
NCS,BWA,NCS-BWA-ECONOMY,10
NCS,BWA,NCS-BWA-EXPRESS,10
NLP,BWA,NLP-BWA-ECONOMY,10
NLP,BWA,NLP-BWA-EXPRESS,10
PLZ,BWA,PLZ-BWA-ECONOMY,13
PLZ,BWA,PLZ-BWA-EXPRESS,13
ZCK,BWA,ZCK-BWA-ECONOMY,13
ZCK,BWA,ZCK-BWA-EXPRESS,13
POL,BWA,POL-BWA-ECONOMY,10
POL,BWA,POL-BWA-EXPRESS,10
PZB,BWA,PZB-BWA-ECONOMY,8
PZB,BWA,PZB-BWA-EXPRESS,8
RSB,BWA,RSB-BWA-ECONOMY,9
RSB,BWA,RSB-BWA-EXPRESS,9
UTN,BWA,UTN-BWA-ECONOMY,12
UTN,BWA,UTN-BWA-EXPRESS,12
UTT,BWA,UTT-BWA-ECONOMY,12
UTT,BWA,UTT-BWA-EXPRESS,12
VDB,BWA,VDB-BWA-ECONOMY,17
VDB,BWA,VDB-BWA-EXPRESS,17
NAM,BWA,NAM-BWA-ECONOMY,14
NAM,BWA,NAM-BWA-EXPRESS,14
WIT,BWA,WIT-BWA-ECONOMY,9
WIT,BWA,WIT-BWA-EXPRESS,9
BTH,NAM,BTH-NAM-ECONOMY,16
BTH,NAM,BTH-NAM-EXPRESS,16
BFN,NAM,BFN-NAM-ECONOMY,15
BFN,NAM,BFN-NAM-EXPRESS,15
CDO,NAM,CDO-NAM-ECONOMY,19
CDO,NAM,CDO-NAM-EXPRESS,19
CPT,NAM,CPT-NAM-ECONOMY,19
CPT,NAM,CPT-NAM-EXPRESS,19
DUR,NAM,DUR-NAM-ECONOMY,15
DUR,NAM,DUR-NAM-EXPRESS,15
ELS,NAM,ELS-NAM-ECONOMY,16
ELS,NAM,ELS-NAM-EXPRESS,16
EMG,NAM,EMG-NAM-ECONOMY,17
EMG,NAM,EMG-NAM-EXPRESS,17
BWA,NAM,BWA-NAM-ECONOMY,14
BWA,NAM,BWA-NAM-EXPRESS,14
GRJ,NAM,GRJ-NAM-ECONOMY,20
GRJ,NAM,GRJ-NAM-EXPRESS,20
ZAY,NAM,ZAY-NAM-ECONOMY,11
ZAY,NAM,ZAY-NAM-EXPRESS,11
KIM,NAM,KIM-NAM-ECONOMY,15
KIM,NAM,KIM-NAM-EXPRESS,15
KXE,NAM,KXE-NAM-ECONOMY,13
KXE,NAM,KXE-NAM-EXPRESS,13
SWZ,NAM,SWZ-NAM-ECONOMY,14
SWZ,NAM,SWZ-NAM-EXPRESS,14
LSO,NAM,LSO-NAM-ECONOMY,17
LSO,NAM,LSO-NAM-EXPRESS,17
SWZ,NAM,SWZ-NAM-ECONOMY,14
SWZ,NAM,SWZ-NAM-EXPRESS,14
NCS,NAM,NCS-NAM-ECONOMY,14
NCS,NAM,NCS-NAM-EXPRESS,14
NLP,NAM,NLP-NAM-ECONOMY,14
NLP,NAM,NLP-NAM-EXPRESS,14
PLZ,NAM,PLZ-NAM-ECONOMY,17
PLZ,NAM,PLZ-NAM-EXPRESS,17
ZCK,NAM,ZCK-NAM-ECONOMY,17
ZCK,NAM,ZCK-NAM-EXPRESS,17
POL,NAM,POL-NAM-ECONOMY,14
POL,NAM,POL-NAM-EXPRESS,14
PZB,NAM,PZB-NAM-ECONOMY,12
PZB,NAM,PZB-NAM-EXPRESS,12
RSB,NAM,RSB-NAM-ECONOMY,13
RSB,NAM,RSB-NAM-EXPRESS,13
UTN,NAM,UTN-NAM-ECONOMY,16
UTN,NAM,UTN-NAM-EXPRESS,16
UTT,NAM,UTT-NAM-ECONOMY,16
UTT,NAM,UTT-NAM-EXPRESS,16
VDB,NAM,VDB-NAM-ECONOMY,21
VDB,NAM,VDB-NAM-EXPRESS,21
NAM,BTH,NAM-BTH-ECONOMY,16
NAM,BTH,NAM-BTH-EXPRESS,16
NAM,BFN,NAM-BFN-ECONOMY,15
NAM,BFN,NAM-BFN-EXPRESS,15
NAM,CDO,NAM-CDO-ECONOMY,19
NAM,CDO,NAM-CDO-EXPRESS,19
NAM,CPT,NAM-CPT-ECONOMY,19
NAM,CPT,NAM-CPT-EXPRESS,19
NAM,DUR,NAM-DUR-ECONOMY,15
NAM,DUR,NAM-DUR-EXPRESS,15
NAM,ELS,NAM-ELS-ECONOMY,16
NAM,ELS,NAM-ELS-EXPRESS,16
NAM,EMG,NAM-EMG-ECONOMY,17
NAM,EMG,NAM-EMG-EXPRESS,17
NAM,BWA,NAM-BWA-ECONOMY,14
NAM,BWA,NAM-BWA-EXPRESS,14
NAM,GRJ,NAM-GRJ-ECONOMY,20
NAM,GRJ,NAM-GRJ-EXPRESS,19
NAM,ZAY,NAM-ZAY-ECONOMY,8
NAM,ZAY,NAM-ZAY-EXPRESS,8
NAM,KIM,NAM-KIM-ECONOMY,15
NAM,KIM,NAM-KIM-EXPRESS,15
NAM,KXE,NAM-KXE-ECONOMY,13
NAM,KXE,NAM-KXE-EXPRESS,13
NAM,SWZ,NAM-SWZ-ECONOMY,14
NAM,SWZ,NAM-SWZ-EXPRESS,14
NAM,LSO,NAM-LSO-ECONOMY,17
NAM,LSO,NAM-LSO-EXPRESS,17
NAM,SWZ,NAM-SWZ-ECONOMY,14
NAM,SWZ,NAM-SWZ-EXPRESS,14
NAM,NCS,NAM-NCS-ECONOMY,14
NAM,NCS,NAM-NCS-EXPRESS,14
NAM,NLP,NAM-NLP-ECONOMY,14
NAM,NLP,NAM-NLP-EXPRESS,14
NAM,PLZ,NAM-PLZ-ECONOMY,17
NAM,PLZ,NAM-PLZ-EXPRESS,17
NAM,ZCK,NAM-ZCK-ECONOMY,17
NAM,ZCK,NAM-ZCK-EXPRESS,17
NAM,POL,NAM-POL-ECONOMY,14
NAM,POL,NAM-POL-EXPRESS,14
NAM,PZB,NAM-PZB-ECONOMY,12
NAM,PZB,NAM-PZB-EXPRESS,12
NAM,RSB,NAM-RSB-ECONOMY,13
NAM,RSB,NAM-RSB-EXPRESS,13
NAM,UTN,NAM-UTN-ECONOMY,16
NAM,UTN,NAM-UTN-EXPRESS,16
NAM,UTT,NAM-UTT-ECONOMY,16
NAM,UTT,NAM-UTT-EXPRESS,16
NAM,VDB,NAM-VDB-ECONOMY,21
NAM,VDB,NAM-VDB-EXPRESS,21
NAM,NAM,NAM-NAM-ECONOMY,4
NAM,NAM,NAM-NAM-EXPRESS,4
NAM,WIT,NAM-WIT-ECONOMY,13
NAM,WIT,NAM-WIT-EXPRESS,13
WIT,NAM,WIT-NAM-ECONOMY,13
WIT,NAM,WIT-NAM-EXPRESS,13
BWA,NAM,BWA-NAM-ECONOMY,14
BWA,NAM,BWA-NAM-EXPRESS,14
NAM,BWA,NAM-BWA-ECONOMY,14
NAM,BWA,NAM-BWA-EXPRESS,14
BTH,LSO,BTH-LSO-ECONOMY,15
BTH,LSO,BTH-LSO-EXPRESS,15
BFN,LSO,BFN-LSO-ECONOMY,6
BFN,LSO,BFN-LSO-EXPRESS,6
CDO,LSO,CDO-LSO-ECONOMY,12
CDO,LSO,CDO-LSO-EXPRESS,12
CPT,LSO,CPT-LSO-ECONOMY,18
CPT,LSO,CPT-LSO-EXPRESS,18
DUR,LSO,DUR-LSO-ECONOMY,14
DUR,LSO,DUR-LSO-EXPRESS,14
ELS,LSO,ELS-LSO-ECONOMY,12
ELS,LSO,ELS-LSO-EXPRESS,12
EMG,LSO,EMG-LSO-ECONOMY,16
EMG,LSO,EMG-LSO-EXPRESS,16
BWA,LSO,BWA-LSO-ECONOMY,13
BWA,LSO,BWA-LSO-EXPRESS,13
GRJ,LSO,GRJ-LSO-ECONOMY,13
GRJ,LSO,GRJ-LSO-EXPRESS,13
ZAY,LSO,ZAY-LSO-ECONOMY,10
ZAY,LSO,ZAY-LSO-EXPRESS,10
KIM,LSO,KIM-LSO-ECONOMY,14
KIM,LSO,KIM-LSO-EXPRESS,14
KXE,LSO,KXE-LSO-ECONOMY,12
KXE,LSO,KXE-LSO-EXPRESS,12
SWZ,LSO,SWZ-LSO-ECONOMY,13
SWZ,LSO,SWZ-LSO-EXPRESS,13
LSO,BTH,LSO-BTH-ECONOMY,15
LSO,BTH,LSO-BTH-EXPRESS,15
LSO,BFN,LSO-BFN-ECONOMY,6
LSO,BFN,LSO-BFN-EXPRESS,6
LSO,CDO,LSO-CDO-ECONOMY,13
LSO,CDO,LSO-CDO-EXPRESS,13
LSO,CPT,LSO-CPT-ECONOMY,18
LSO,CPT,LSO-CPT-EXPRESS,17
LSO,DUR,LSO-DUR-ECONOMY,14
LSO,DUR,LSO-DUR-EXPRESS,14
LSO,ELS,LSO-ELS-ECONOMY,13
LSO,ELS,LSO-ELS-EXPRESS,13
LSO,EMG,LSO-EMG-ECONOMY,16
LSO,EMG,LSO-EMG-EXPRESS,16
LSO,BWA,LSO-BWA-ECONOMY,13
LSO,BWA,LSO-BWA-EXPRESS,13
LSO,GRJ,LSO-GRJ-ECONOMY,14
LSO,GRJ,LSO-GRJ-EXPRESS,14
LSO,ZAY,LSO-ZAY-ECONOMY,10
LSO,ZAY,LSO-ZAY-EXPRESS,10
LSO,KIM,LSO-KIM-ECONOMY,14
LSO,KIM,LSO-KIM-EXPRESS,14
LSO,KXE,LSO-KXE-ECONOMY,12
LSO,KXE,LSO-KXE-EXPRESS,12
LSO,SWZ,LSO-SWZ-ECONOMY,13
LSO,SWZ,LSO-SWZ-EXPRESS,13
LSO,LSO,LSO-LSO-ECONOMY,4
LSO,LSO,LSO-LSO-EXPRESS,4
LSO,SWZ,LSO-SWZ-ECONOMY,13
LSO,SWZ,LSO-SWZ-EXPRESS,13
LSO,NCS,LSO-NCS-ECONOMY,13
LSO,NCS,LSO-NCS-EXPRESS,13
LSO,NLP,LSO-NLP-ECONOMY,13
LSO,NLP,LSO-NLP-EXPRESS,13
LSO,PLZ,LSO-PLZ-ECONOMY,13
LSO,PLZ,LSO-PLZ-EXPRESS,13
LSO,ZCK,LSO-ZCK-ECONOMY,16
LSO,ZCK,LSO-ZCK-EXPRESS,16
LSO,POL,LSO-POL-ECONOMY,13
LSO,POL,LSO-POL-EXPRESS,13
LSO,PZB,LSO-PZB-ECONOMY,11
LSO,PZB,LSO-PZB-EXPRESS,11
LSO,RSB,LSO-RSB-ECONOMY,12
LSO,RSB,LSO-RSB-EXPRESS,12
LSO,UTN,LSO-UTN-ECONOMY,15
LSO,UTN,LSO-UTN-EXPRESS,15
LSO,UTT,LSO-UTT-ECONOMY,13
LSO,UTT,LSO-UTT-EXPRESS,13
LSO,VDB,LSO-VDB-ECONOMY,17
LSO,VDB,LSO-VDB-EXPRESS,16
LSO,NAM,LSO-NAM-ECONOMY,17
LSO,NAM,LSO-NAM-EXPRESS,17
LSO,WIT,LSO-WIT-ECONOMY,12
LSO,WIT,LSO-WIT-EXPRESS,12
SWZ,LSO,SWZ-LSO-ECONOMY,13
SWZ,LSO,SWZ-LSO-EXPRESS,13
NCS,LSO,NCS-LSO-ECONOMY,13
NCS,LSO,NCS-LSO-EXPRESS,13
NLP,LSO,NLP-LSO-ECONOMY,13
NLP,LSO,NLP-LSO-EXPRESS,13
PLZ,LSO,PLZ-LSO-ECONOMY,12
PLZ,LSO,PLZ-LSO-EXPRESS,12
ZCK,LSO,ZCK-LSO-ECONOMY,16
ZCK,LSO,ZCK-LSO-EXPRESS,16
POL,LSO,POL-LSO-ECONOMY,13
POL,LSO,POL-LSO-EXPRESS,13
PZB,LSO,PZB-LSO-ECONOMY,11
PZB,LSO,PZB-LSO-EXPRESS,11
RSB,LSO,RSB-LSO-ECONOMY,12
RSB,LSO,RSB-LSO-EXPRESS,12
UTN,LSO,UTN-LSO-ECONOMY,15
UTN,LSO,UTN-LSO-EXPRESS,15
UTT,LSO,UTT-LSO-ECONOMY,12
UTT,LSO,UTT-LSO-EXPRESS,12
VDB,LSO,VDB-LSO-ECONOMY,17
VDB,LSO,VDB-LSO-EXPRESS,16
NAM,LSO,NAM-LSO-ECONOMY,17
NAM,LSO,NAM-LSO-EXPRESS,17
WIT,LSO,WIT-LSO-ECONOMY,12
WIT,LSO,WIT-LSO-EXPRESS,12
BWA,LSO,BWA-LSO-ECONOMY,13
BWA,LSO,BWA-LSO-EXPRESS,13
LSO,BWA,LSO-BWA-ECONOMY,13
LSO,BWA,LSO-BWA-EXPRESS,13
LSO,NAM,LSO-NAM-ECONOMY,17
LSO,NAM,LSO-NAM-EXPRESS,17
NAM,LSO,NAM-LSO-ECONOMY,17
NAM,LSO,NAM-LSO-EXPRESS,17
BTH,SWZ,BTH-SWZ-ECONOMY,12
BTH,SWZ,BTH-SWZ-EXPRESS,12
BFN,SWZ,BFN-SWZ-ECONOMY,11
BFN,SWZ,BFN-SWZ-EXPRESS,11
CDO,SWZ,CDO-SWZ-ECONOMY,15
CDO,SWZ,CDO-SWZ-EXPRESS,15
CPT,SWZ,CPT-SWZ-ECONOMY,15
CPT,SWZ,CPT-SWZ-EXPRESS,15
DUR,SWZ,DUR-SWZ-ECONOMY,11
DUR,SWZ,DUR-SWZ-EXPRESS,11
ELS,SWZ,ELS-SWZ-ECONOMY,12
ELS,SWZ,ELS-SWZ-EXPRESS,12
EMG,SWZ,EMG-SWZ-ECONOMY,13
EMG,SWZ,EMG-SWZ-EXPRESS,13
BWA,SWZ,BWA-SWZ-ECONOMY,10
BWA,SWZ,BWA-SWZ-EXPRESS,10
GRJ,SWZ,GRJ-SWZ-ECONOMY,16
GRJ,SWZ,GRJ-SWZ-EXPRESS,15
ZAY,SWZ,ZAY-SWZ-ECONOMY,7
ZAY,SWZ,ZAY-SWZ-EXPRESS,7
KIM,SWZ,KIM-SWZ-ECONOMY,11
KIM,SWZ,KIM-SWZ-EXPRESS,11
KXE,SWZ,KXE-SWZ-ECONOMY,9
KXE,SWZ,KXE-SWZ-EXPRESS,9
SWZ,BTH,SWZ-BTH-ECONOMY,12
SWZ,BTH,SWZ-BTH-EXPRESS,12
SWZ,BFN,SWZ-BFN-ECONOMY,11
SWZ,BFN,SWZ-BFN-EXPRESS,11
SWZ,CDO,SWZ-CDO-ECONOMY,15
SWZ,CDO,SWZ-CDO-EXPRESS,15
SWZ,CPT,SWZ-CPT-ECONOMY,15
SWZ,CPT,SWZ-CPT-EXPRESS,15
SWZ,DUR,SWZ-DUR-ECONOMY,11
SWZ,DUR,SWZ-DUR-EXPRESS,11
SWZ,ELS,SWZ-ELS-ECONOMY,12
SWZ,ELS,SWZ-ELS-EXPRESS,12
SWZ,EMG,SWZ-EMG-ECONOMY,13
SWZ,EMG,SWZ-EMG-EXPRESS,13
SWZ,BWA,SWZ-BWA-ECONOMY,10
SWZ,BWA,SWZ-BWA-EXPRESS,10
SWZ,GRJ,SWZ-GRJ-ECONOMY,16
SWZ,GRJ,SWZ-GRJ-EXPRESS,15
SWZ,ZAY,SWZ-ZAY-ECONOMY,7
SWZ,ZAY,SWZ-ZAY-EXPRESS,7
SWZ,KIM,SWZ-KIM-ECONOMY,11
SWZ,KIM,SWZ-KIM-EXPRESS,11
SWZ,KXE,SWZ-KXE-ECONOMY,9
SWZ,KXE,SWZ-KXE-EXPRESS,9
SWZ,SWZ,SWZ-SWZ-ECONOMY,4
SWZ,SWZ,SWZ-SWZ-EXPRESS,4
SWZ,LSO,SWZ-LSO-ECONOMY,13
SWZ,LSO,SWZ-LSO-EXPRESS,13
SWZ,SWZ,SWZ-SWZ-ECONOMY,4
SWZ,SWZ,SWZ-SWZ-EXPRESS,4
SWZ,NCS,SWZ-NCS-ECONOMY,10
SWZ,NCS,SWZ-NCS-EXPRESS,10
SWZ,NLP,SWZ-NLP-ECONOMY,10
SWZ,NLP,SWZ-NLP-EXPRESS,10
SWZ,PLZ,SWZ-PLZ-ECONOMY,13
SWZ,PLZ,SWZ-PLZ-EXPRESS,13
SWZ,ZCK,SWZ-ZCK-ECONOMY,13
SWZ,ZCK,SWZ-ZCK-EXPRESS,13
SWZ,POL,SWZ-POL-ECONOMY,10
SWZ,POL,SWZ-POL-EXPRESS,10
SWZ,PZB,SWZ-PZB-ECONOMY,8
SWZ,PZB,SWZ-PZB-EXPRESS,8
SWZ,RSB,SWZ-RSB-ECONOMY,9
SWZ,RSB,SWZ-RSB-EXPRESS,9
SWZ,UTN,SWZ-UTN-ECONOMY,12
SWZ,UTN,SWZ-UTN-EXPRESS,12
SWZ,UTT,SWZ-UTT-ECONOMY,12
SWZ,UTT,SWZ-UTT-EXPRESS,12
SWZ,VDB,SWZ-VDB-ECONOMY,17
SWZ,VDB,SWZ-VDB-EXPRESS,17
SWZ,NAM,SWZ-NAM-ECONOMY,14
SWZ,NAM,SWZ-NAM-EXPRESS,14
SWZ,WIT,SWZ-WIT-ECONOMY,9
SWZ,WIT,SWZ-WIT-EXPRESS,9
LSO,SWZ,LSO-SWZ-ECONOMY,13
LSO,SWZ,LSO-SWZ-EXPRESS,13
SWZ,SWZ,SWZ-SWZ-ECONOMY,4
SWZ,SWZ,SWZ-SWZ-EXPRESS,4
NCS,SWZ,NCS-SWZ-ECONOMY,10
NCS,SWZ,NCS-SWZ-EXPRESS,10
NLP,SWZ,NLP-SWZ-ECONOMY,10
NLP,SWZ,NLP-SWZ-EXPRESS,10
PLZ,SWZ,PLZ-SWZ-ECONOMY,13
PLZ,SWZ,PLZ-SWZ-EXPRESS,13
ZCK,SWZ,ZCK-SWZ-ECONOMY,13
ZCK,SWZ,ZCK-SWZ-EXPRESS,13
POL,SWZ,POL-SWZ-ECONOMY,10
POL,SWZ,POL-SWZ-EXPRESS,10
PZB,SWZ,PZB-SWZ-ECONOMY,8
PZB,SWZ,PZB-SWZ-EXPRESS,8
RSB,SWZ,RSB-SWZ-ECONOMY,9
RSB,SWZ,RSB-SWZ-EXPRESS,9
UTN,SWZ,UTN-SWZ-ECONOMY,12
UTN,SWZ,UTN-SWZ-EXPRESS,12
UTT,SWZ,UTT-SWZ-ECONOMY,12
UTT,SWZ,UTT-SWZ-EXPRESS,12
VDB,SWZ,VDB-SWZ-ECONOMY,17
VDB,SWZ,VDB-SWZ-EXPRESS,17
NAM,SWZ,NAM-SWZ-ECONOMY,14
NAM,SWZ,NAM-SWZ-EXPRESS,14
WIT,SWZ,WIT-SWZ-ECONOMY,9
WIT,SWZ,WIT-SWZ-EXPRESS,9
BWA,SWZ,BWA-SWZ-ECONOMY,10
BWA,SWZ,BWA-SWZ-EXPRESS,10
SWZ,BWA,SWZ-BWA-ECONOMY,10
SWZ,BWA,SWZ-BWA-EXPRESS,10
SWZ,NAM,SWZ-NAM-ECONOMY,14
SWZ,NAM,SWZ-NAM-EXPRESS,14
NAM,SWZ,NAM-SWZ-ECONOMY,14
NAM,SWZ,NAM-SWZ-EXPRESS,14
SWZ,LSO,SWZ-LSO-ECONOMY,13
SWZ,LSO,SWZ-LSO-EXPRESS,13
LSO,SWZ,LSO-SWZ-ECONOMY,13
LSO,SWZ,LSO-SWZ-EXPRESS,13
